id,neighbourhood group,neighbourhood,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,reviews per month,review rate number,availability 365
18837312,2,Inwood,1,2,2015,173600,35000,1.0,31,2.31,3.0,0.26
18841178,1,Canarsie,0,0,2005,267400,53200,2.0,17,1.23,3.0,0.51
18843388,2,Hell's Kitchen,2,2,2019,229600,46200,7.0,5,0.4,4.0,0.13
18847254,2,Gramercy,2,0,2021,1082200,217000,6.0,11,0.85,5.0,0.39
18850567,1,Bedford-Stuyvesant,1,2,2020,358400,71400,2.0,13,0.96,3.0,0.16
18856090,1,Williamsburg,0,0,2014,120400,23800,3.0,14,1.14,3.0,0.67
18858300,0,Pelham Bay,2,0,2005,905800,180600,2.0,2,0.19,3.0,0.14
18860509,3,Jackson Heights,1,2,2015,609000,121800,2.0,32,2.42,2.0,0.08
18861613,1,Williamsburg,1,2,2020,628600,126000,5.0,67,5.01,5.0,0.66
18862718,1,Bedford-Stuyvesant,0,2,2004,1237600,247800,2.0,24,1.76,5.0,0.07
18863270,1,Bedford-Stuyvesant,2,2,2008,824600,165200,2.0,30,2.22,2.0,0.15
18863823,2,Upper East Side,2,0,2013,511000,102200,4.0,58,4.26,2.0,0.57
18864375,3,Ditmars Steinway,0,0,2003,996800,198800,14.0,0,0.4166666666666667,5.0,0.48
18865480,1,Bedford-Stuyvesant,2,0,2005,386400,77000,1.0,35,2.77,5.0,0.57
18866032,2,Hell's Kitchen,0,0,2003,1398600,280000,4.0,6,0.66,5.0,0.24
18867689,0,Pelham Gardens,0,0,2018,716800,142800,2.0,70,5.34,3.0,0.61
18869346,2,Harlem,1,2,2006,354200,71400,2.0,20,1.74,5.0,0.57
18869898,3,Briarwood,2,0,2008,513800,102200,2.0,10,0.88,5.0,0.56
18870450,3,Sunnyside,2,2,2008,1100400,219800,2.0,22,1.63,5.0,0.64
18872659,2,Financial District,1,0,2022,1248800,249200,2.0,8,0.68,5.0,0.55
18874869,2,Hell's Kitchen,1,0,2010,1330000,266000,1.0,63,4.83,3.0,0.02
18877078,2,Little Italy,1,2,2007,141400,28000,1.0,25,1.92,5.0,0.12
18877630,2,Little Italy,0,2,2013,131600,26600,1.0,43,3.25,2.0,0.05
18882601,3,Corona,0,2,2021,350000,70000,1.0,63,5.12,4.0,0.58
18883705,1,Flatbush,0,2,2022,1342600,268800,2.0,7,0.51,5.0,0.58
18884258,3,Corona,2,2,2003,869400,173600,1.0,29,2.57,3.0,0.09
18887019,2,Upper East Side,2,0,2021,711200,142800,3.0,50,3.85,3.0,0.71
18887572,1,Canarsie,2,0,2006,803600,161000,2.0,16,1.21,5.0,0.02
18888124,1,Bedford-Stuyvesant,0,0,2013,498400,99400,30.0,16,1.18,4.0,0.13
18888676,1,South Slope,1,2,2003,1061200,212800,60.0,0,0.25,3.0,0.06
18890333,1,Red Hook,1,0,2010,1083600,217000,1.0,48,3.51,2.0,0.7
18891990,1,Bushwick,0,0,2011,694400,138600,3.0,14,1.05,4.0,0.37
18893647,1,Bedford-Stuyvesant,1,0,2008,1008000,201600,7.0,4,0.29,2.0,0.51
18894199,0,Edenwald,0,0,2005,576800,114800,2.0,59,4.33,4.0,0.1
18895856,3,Springfield Gardens,1,2,2015,613200,123200,1.0,0,0.4166666666666667,5.0,0.51
18896408,2,Chelsea,1,0,2004,282800,56000,2.0,71,5.23,5.0,0.37
18900274,1,Gowanus,1,0,2009,1195600,239400,2.0,41,3.3,2.0,0.33
18902484,2,Midtown,2,0,2015,954800,190400,30.0,0,0.3333333333333333,4.0,0.15
18903036,1,Bedford-Stuyvesant,1,2,2009,1191400,238000,1.0,5,1.61,3.0,0.3
18905245,2,Little Italy,0,2,2012,705600,141400,28.0,26,1.99,2.0,0.6
18905797,3,East Elmhurst,0,2,2020,1080800,215600,1.0,86,6.35,3.0,0.6
18906350,1,East Flatbush,2,2,2003,914200,183400,2.0,24,1.79,2.0,0.01
18909664,1,Fort Greene,2,0,2005,224000,44800,2.0,13,0.96,5.0,0.57
18911320,3,Ridgewood,1,2,2018,1253000,250600,1.0,57,4.31,3.0,0.22
18912425,2,Harlem,1,2,2003,436800,86800,2.0,2,0.15,2.0,0.07
18913530,2,West Village,1,0,2019,628600,126000,30.0,8,0.71,5.0,0.57
18914082,3,Rego Park,1,0,2015,196000,39200,2.0,42,3.16,5.0,0.16
18917396,2,Inwood,1,0,2014,428400,85400,7.0,1,0.09,3.0,0.53
18919053,1,Brooklyn Heights,0,0,2016,499800,99400,4.0,4,0.33,3.0,0.49
18925680,1,Boerum Hill,0,0,2005,352800,70000,7.0,1,0.08,2.0,0.28
18926785,2,Financial District,0,0,2006,841400,168000,29.0,0,0.4166666666666667,5.0,0.09
18927337,2,Washington Heights,1,0,2017,674800,134400,1.0,57,4.25,3.0,0.58
18929546,2,Tribeca,1,0,2010,414400,82600,3.0,2,0.17,5.0,0.7
18932860,3,Rego Park,1,2,2020,620200,124600,2.0,26,1.96,5.0,0.51
18933412,3,Long Island City,1,2,2013,1271200,254800,1.0,33,2.5,3.0,0.23
18933965,1,Williamsburg,0,2,2015,247800,49000,3.0,14,1.07,2.0,0.51
18934517,2,Financial District,0,0,2020,866600,173600,29.0,0,0.4166666666666667,5.0,0.05
18936174,2,Financial District,2,0,2014,1138200,228200,29.0,0,0.3333333333333333,4.0,0.4
18941697,2,Washington Heights,0,2,2014,761600,152600,7.0,1,0.16,2.0,0.66
18943354,2,Hell's Kitchen,0,0,2011,1022000,204400,10.0,41,3.17,4.0,0.65
18943906,2,Hell's Kitchen,0,3,2007,989800,197400,1.0,52,3.86,3.0,0.44
18945563,2,Hell's Kitchen,0,3,2006,72800,14000,1.0,63,4.68,3.0,0.46
18951638,3,Belle Harbor,2,2,2011,548800,109200,2.0,4,1.28,3.0,0.09
18954400,0,Highbridge,2,2,2014,177800,35000,2.0,2,0.17,2.0,0.05
18957161,0,Edenwald,0,2,2008,575400,114800,1.0,11,0.88,2.0,0.48
18958266,2,Kips Bay,1,0,2011,914200,183400,30.0,2,0.44,5.0,0.05
18959923,2,Upper West Side,1,0,2015,1031800,205800,6.0,11,1.05,5.0,0.45
18963789,2,Upper West Side,1,0,2014,1016400,203000,30.0,1,0.12,3.0,0.35
18965446,2,Upper West Side,1,0,2005,1068200,214200,1.0,15,4.74,5.0,0.27
18966550,2,Upper West Side,2,0,2014,263200,53200,1.0,62,4.77,3.0,0.39
18967103,2,Lower East Side,0,2,2012,386400,77000,15.0,0,0.25,3.0,0.49
18968207,4,Graniteville,2,0,2008,695800,138600,1.0,36,2.67,3.0,0.28
18969864,1,Canarsie,2,0,2016,858200,172200,1.0,95,7.77,5.0,0.66
18971521,3,Sunnyside,1,0,2010,1068200,214200,3.0,4,0.34,4.0,0.11
18974283,1,Sunset Park,0,2,2013,326200,65800,1.0,1,0.08,4.0,0.02
18975387,2,Upper West Side,1,2,2014,1055600,211400,1.0,38,2.95,5.0,0.64
18980910,2,Hell's Kitchen,0,2,2020,824600,165200,3.0,2,0.78,2.0,0.64
18982015,1,Midwood,1,0,2014,323400,64400,2.0,2,0.85,4.0,0.39
18987538,3,Arverne,2,0,2012,697200,140000,3.0,21,1.59,3.0,0.18
18988642,2,Midtown,0,2,2012,246400,49000,2.0,79,7.69,4.0,0.67
18989747,2,Upper East Side,0,0,2011,744800,148400,30.0,1,1.0,4.0,0.08
18990299,3,Long Island City,1,0,2009,711200,142800,1.0,47,3.52,4.0,0.11
18994165,1,Williamsburg,2,0,2007,187600,37800,2.0,1,1.0,5.0,0.53
18996927,2,Washington Heights,1,2,2005,303800,60200,1.0,10,0.82,2.0,0.68
18998584,1,Bedford-Stuyvesant,0,0,2017,420000,84000,2.0,49,3.95,5.0,0.4
19004107,1,Flatlands,2,0,2022,662200,133000,2.0,64,4.92,5.0,0.47
19011287,3,Flushing,1,2,2007,589400,117600,2.0,7,0.53,4.0,0.07
19012391,2,Kips Bay,1,0,2004,877800,175000,1.0,23,1.87,3.0,0.64
19012944,2,Upper West Side,0,0,2004,344400,68600,30.0,0,0.25,3.0,0.15
19014048,2,East Village,1,0,2008,1310400,261800,2.0,32,3.06,4.0,0.62
19014601,2,Hell's Kitchen,1,2,2018,564200,113400,7.0,3,0.52,4.0,0.11
19016810,0,Morrisania,2,0,2018,1027600,205800,1.0,26,3.15,3.0,0.52
19019019,2,East Village,2,2,2009,618800,123200,1.0,13,0.99,3.0,0.08
19019571,1,Canarsie,1,2,2008,219800,43400,2.0,10,0.78,3.0,0.03
19021780,1,East Flatbush,0,2,2019,695800,138600,3.0,33,2.61,2.0,0.12
19023437,3,Astoria,1,0,2003,674800,134400,3.0,37,3.22,5.0,0.65
19023990,2,Upper West Side,2,2,2014,1037400,207200,4.0,18,1.38,2.0,0.64
19025647,2,Hell's Kitchen,1,3,2008,1064000,212800,1.0,55,4.19,5.0,0.44
19026199,2,Hell's Kitchen,0,2,2012,406000,81200,1.0,40,3.05,3.0,0.05
19026751,3,Ozone Park,0,0,2021,1149400,229600,4.0,6,0.88,3.0,0.62
19027303,2,Hell's Kitchen,0,2,2017,1045800,208600,7.0,8,0.73,2.0,0.15
19027856,2,Hell's Kitchen,1,2,2020,648200,130200,7.0,8,0.64,3.0,0.26
19028408,3,Queens Village,1,0,2017,383600,77000,1.0,45,3.37,5.0,0.2
19030065,3,Astoria,2,2,2013,516600,103600,2.0,35,2.67,5.0,0.44
19031170,2,Upper West Side,0,2,2006,1135400,226800,2.0,48,3.95,2.0,0.35
19032274,3,Queens Village,1,0,2011,578200,116200,2.0,43,3.27,3.0,0.48
19033379,3,Long Island City,1,0,2010,1162000,232400,3.0,3,0.36,3.0,0.08
19034483,2,Upper West Side,2,2,2020,644000,128800,2.0,51,4.23,3.0,0.4
19036693,3,Briarwood,0,2,2013,704200,141400,2.0,9,0.74,4.0,0.53
19037245,2,Upper West Side,1,2,2019,1365000,273000,2.0,52,4.25,3.0,0.34
19037797,1,Williamsburg,2,0,2005,259000,51800,30.0,4,0.35,3.0,0.72
19043872,2,East Harlem,2,2,2006,127400,25200,1.0,8,0.63,3.0,0.43
19046082,3,Maspeth,0,0,2006,1369200,274400,3.0,8,0.61,3.0,0.04
19047186,2,Murray Hill,2,0,2022,1012200,203000,30.0,0,0.16666666666666666,2.0,0.0
19048291,3,Jamaica,2,2,2010,208600,42000,1.0,74,6.05,3.0,0.42
19049395,1,Bedford-Stuyvesant,0,2,2015,438200,88200,2.0,4,0.32,2.0,0.1
19049948,1,Bedford-Stuyvesant,0,2,2008,1197000,239400,2.0,4,0.45,2.0,0.08
19050500,1,Crown Heights,1,0,2010,953400,190400,1.0,39,3.01,5.0,0.59
19052157,1,Park Slope,2,0,2009,627200,126000,2.0,67,5.19,2.0,0.72
19054366,2,Financial District,1,0,2004,624400,124600,3.0,8,0.64,4.0,0.72
19059337,2,Harlem,1,2,2015,960400,191800,2.0,17,1.35,2.0,0.66
19059889,1,East Flatbush,1,2,2016,1005200,201600,1.0,0,0.3333333333333333,4.0,0.15
19060441,2,Midtown,1,0,2020,606200,121800,1.0,10,0.84,2.0,0.39
19062651,1,Williamsburg,0,0,2012,933800,186200,60.0,0,0.3333333333333333,4.0,0.28
19063203,2,NoHo,2,2,2003,642600,128800,7.0,10,0.93,4.0,0.13
19063755,1,Bedford-Stuyvesant,0,2,2015,407400,81200,3.0,2,0.16,3.0,0.52
19064308,4,St. George,0,0,2020,1127000,225400,4.0,19,1.54,4.0,0.64
19064860,2,Financial District,0,0,2009,320600,64400,29.0,0,0.4166666666666667,5.0,0.12
19065412,2,Harlem,1,2,2014,854000,170800,5.0,17,1.36,2.0,0.67
19069831,2,Financial District,1,0,2016,1170400,233800,29.0,0,0.16666666666666666,2.0,0.11
19070935,1,Canarsie,2,2,2014,775600,155400,2.0,36,2.76,5.0,0.61
19072040,2,Harlem,0,2,2010,1106000,221200,30.0,4,0.37,4.0,0.33
19072592,2,Harlem,0,2,2017,561400,112000,30.0,2,0.18,5.0,0.5
19074249,3,Sunnyside,0,2,2019,523600,105000,1.0,12,0.93,5.0,0.23
19074801,3,Sunnyside,0,2,2008,85400,16800,1.0,18,1.38,3.0,0.19
19075354,1,Bedford-Stuyvesant,0,2,2011,1290800,257600,1.0,42,3.37,4.0,0.39
19078115,2,Midtown,0,0,2016,582400,116200,3.0,45,3.8,4.0,0.4
19081429,1,Bushwick,2,2,2005,387800,77000,2.0,32,2.78,5.0,0.69
19083086,2,East Village,0,2,2009,617400,123200,1.0,14,1.08,2.0,0.28
19084743,1,Bushwick,2,2,2011,467600,93800,2.0,19,1.47,3.0,0.46
19086952,2,Harlem,2,2,2022,897400,179200,2.0,21,1.66,4.0,0.63
19091370,1,East Flatbush,0,0,2012,319200,64400,2.0,56,4.22,2.0,0.09
19093579,2,Harlem,1,2,2012,512400,102200,30.0,1,0.58,2.0,0.15
19094132,1,Red Hook,1,0,2022,74200,15400,2.0,10,0.87,2.0,0.05
19094684,2,Hell's Kitchen,2,2,2006,974400,194600,7.0,12,1.09,3.0,0.03
19095236,2,Hell's Kitchen,1,2,2007,1323000,264600,7.0,6,0.58,2.0,0.02
19100759,2,Hell's Kitchen,2,2,2005,1345400,268800,7.0,8,0.77,2.0,0.03
19101312,2,Upper West Side,2,3,2018,779800,155400,1.0,13,1.06,5.0,0.09
19102416,1,Prospect-Lefferts Gardens,0,2,2019,1248800,249200,1.0,90,6.94,4.0,0.04
19102969,1,Williamsburg,0,2,2010,567000,113400,5.0,6,0.66,4.0,0.57
19104073,1,Brownsville,2,2,2004,1342600,268800,4.0,6,0.62,2.0,0.1
19105730,2,Hell's Kitchen,1,2,2003,1344000,268800,7.0,5,0.49,5.0,0.11
19107387,2,Hell's Kitchen,2,2,2007,435400,86800,7.0,10,0.87,3.0,0.02
19109044,1,Borough Park,1,2,2019,740600,148400,3.0,3,0.29,3.0,0.51
19110148,1,East Flatbush,1,0,2012,204400,40600,2.0,44,3.4,5.0,0.21
19110701,2,Upper East Side,0,0,2016,309400,61600,30.0,1,0.23,4.0,0.45
19111253,2,Hell's Kitchen,2,2,2012,1006600,201600,7.0,2,0.29,3.0,0.35
19115119,2,Tribeca,0,0,2012,1388800,277200,7.0,0,0.4166666666666667,5.0,0.51
19115671,0,Claremont Village,1,2,2013,1184400,236600,1.0,49,3.84,5.0,0.54
19116776,3,Maspeth,0,2,2006,1208200,242200,3.0,2,0.16,4.0,0.68
19117328,2,Hell's Kitchen,1,2,2015,737800,147000,2.0,19,1.8,4.0,0.09
19117881,1,Williamsburg,0,0,2014,749000,149800,2.0,12,0.93,2.0,0.16
19118433,2,Hell's Kitchen,1,2,2006,830200,166600,7.0,8,0.77,3.0,0.03
19118985,3,Ozone Park,2,0,2011,585200,117600,1.0,32,2.64,5.0,0.58
19121194,3,Woodhaven,1,2,2012,742000,148400,1.0,14,1.13,3.0,0.08
19123956,3,Jamaica,0,2,2018,288400,57400,1.0,23,1.75,2.0,0.69
19125613,3,Elmhurst,2,2,2007,509600,102200,6.0,26,2.09,3.0,0.18
19126717,3,Jamaica,0,2,2004,782600,156800,1.0,47,3.56,2.0,0.66
19127822,3,Jamaica,0,2,2022,1293600,259000,1.0,37,2.8,2.0,0.19
19130584,2,Hell's Kitchen,1,3,2015,561400,112000,1.0,24,1.84,3.0,0.43
19131136,2,Hell's Kitchen,0,3,2013,443800,88200,1.0,17,1.3,2.0,0.42
19134450,2,Upper East Side,0,2,2020,466200,93800,21.0,2,0.25,2.0,0.64
19135554,2,Midtown,1,0,2004,1363600,273000,30.0,0,0.16666666666666666,2.0,0.01
19137763,2,East Harlem,0,2,2004,425600,85400,30.0,3,0.26,3.0,0.43
19138868,2,East Harlem,2,2,2014,746200,149800,2.0,25,2.67,5.0,0.72
19139420,3,Bayswater,2,0,2013,277200,56000,4.0,8,0.7,5.0,0.39
19140525,2,East Village,1,2,2009,735000,147000,2.0,50,3.86,3.0,0.21
19142182,1,Bushwick,2,2,2010,1027600,205800,2.0,0,0.25,3.0,0.52
19142734,2,Harlem,2,2,2010,492800,98000,30.0,0,0.16666666666666666,2.0,0.35
19147705,3,Jamaica Estates,2,0,2020,1216600,243600,1.0,18,1.78,5.0,0.55
19151019,1,Bedford-Stuyvesant,0,3,2012,819000,163800,2.0,14,1.18,4.0,0.16
19152123,1,Sunset Park,2,0,2008,1185800,236600,2.0,31,2.49,5.0,0.65
19155437,1,Crown Heights,1,0,2016,996800,198800,3.0,33,2.56,3.0,0.2
19157094,2,Harlem,2,2,2010,775600,155400,30.0,1,0.09,4.0,0.35
19158199,1,Williamsburg,0,0,2008,849800,169400,4.0,8,0.7,5.0,0.57
19162617,3,Jamaica,1,2,2008,863800,172200,2.0,34,2.63,2.0,0.09
19164826,0,Mott Haven,2,0,2020,142800,28000,2.0,36,3.12,2.0,0.69
19166483,2,Murray Hill,0,0,2009,147000,29400,29.0,1,0.26,3.0,0.05
19167035,2,Murray Hill,1,0,2014,1232000,246400,29.0,1,0.09,2.0,0.07
19167588,2,Financial District,2,0,2009,263200,53200,29.0,0,0.4166666666666667,5.0,0.53
19168140,2,SoHo,2,2,2016,658000,131600,1.0,38,2.98,5.0,0.59
19168692,2,SoHo,0,2,2010,1387400,277200,1.0,35,2.75,4.0,0.57
19172006,2,Murray Hill,2,0,2013,512400,102200,30.0,0,0.3333333333333333,4.0,0.0
19174768,2,Harlem,1,0,2009,974400,194600,4.0,2,0.19,3.0,0.46
19175872,2,Washington Heights,0,2,2005,1064000,212800,30.0,1,0.14,2.0,0.15
19176424,3,Sunnyside,2,2,2011,551600,110600,1.0,10,1.02,5.0,0.25
19180291,1,Bushwick,0,2,2018,294000,58800,14.0,2,0.2,4.0,0.15
19180843,1,Midwood,0,0,2004,235200,47600,354.0,0,0.16666666666666666,2.0,0.51
19184709,2,Upper West Side,1,2,2007,716800,142800,3.0,19,1.5,4.0,0.48
19187470,2,Harlem,2,2,2018,795200,159600,3.0,30,2.48,5.0,0.6
19189127,1,Greenpoint,1,0,2005,582400,116200,15.0,0,0.4166666666666667,5.0,0.48
19192993,2,Upper East Side,0,0,2008,988400,197400,30.0,6,0.59,5.0,0.07
19195755,3,Kew Gardens Hills,1,0,2013,1349600,270200,1.0,51,3.94,3.0,0.63
19197412,1,Crown Heights,2,0,2007,81200,16800,3.0,26,2.07,3.0,0.31
19199069,2,Harlem,0,0,2006,523600,105000,2.0,8,0.97,2.0,0.14
19204039,1,Greenpoint,0,0,2020,1003800,200200,1.0,0,0.4166666666666667,5.0,0.32
19204592,1,Greenpoint,0,0,2012,1164800,232400,1.0,0,0.25,3.0,0.41
19205144,1,Greenpoint,1,0,2013,809200,162400,1.0,0,0.4166666666666667,5.0,0.38
19205696,1,Greenpoint,0,2,2006,131600,26600,1.0,1,0.1,3.0,0.32
19206249,1,Kensington,2,0,2012,904400,180600,14.0,0,0.3333333333333333,4.0,0.69
19207353,1,Bushwick,2,0,2014,802200,161000,3.0,15,2.76,5.0,0.34
19207906,2,Washington Heights,1,2,2013,383600,77000,2.0,43,3.42,2.0,0.63
19208458,2,SoHo,1,0,2008,330400,65800,1.0,11,0.91,2.0,0.18
19210667,2,Upper East Side,0,0,2003,340200,68600,30.0,0,0.25,3.0,0.07
19211219,1,Williamsburg,1,0,2003,103600,21000,2.0,8,1.06,4.0,0.65
19214533,2,Midtown,2,0,2003,691600,138600,12.0,1,0.1,2.0,0.7
19217295,2,Inwood,0,0,2018,105000,21000,3.0,22,2.06,5.0,0.31
19218952,1,Canarsie,0,0,2018,168000,33600,2.0,56,4.47,2.0,0.64
19222265,1,Bushwick,1,2,2012,225400,44800,2.0,18,1.39,5.0,0.06
19222818,1,Sunset Park,2,2,2021,123200,25200,3.0,31,2.75,2.0,0.05
19223370,2,Hell's Kitchen,0,2,2020,940800,187600,2.0,52,4.08,5.0,0.47
19229998,2,Upper West Side,0,0,2021,163800,32200,2.0,19,1.5,2.0,0.55
19231654,2,West Village,2,2,2022,1227800,245000,1.0,40,3.09,4.0,0.32
19232207,2,Harlem,0,0,2012,1163400,232400,2.0,22,1.84,2.0,0.2
19232759,1,Bedford-Stuyvesant,0,0,2019,1050000,210000,1.0,95,7.94,4.0,0.33
19233311,2,Harlem,1,2,2022,616000,123200,1.0,63,5.34,5.0,0.2
19237730,1,East Flatbush,0,0,2006,243600,49000,2.0,27,2.3,5.0,0.41
19238282,1,Kensington,1,2,2021,211400,42000,5.0,3,0.45,5.0,0.06
19238834,1,Bedford-Stuyvesant,0,0,2017,1076600,215600,3.0,24,1.89,5.0,0.68
19243253,3,Glendale,1,2,2018,1071000,214200,2.0,4,0.32,3.0,0.0
19245462,1,Bedford-Stuyvesant,0,2,2009,1187200,238000,21.0,1,0.11,2.0,0.58
19247671,2,Chelsea,0,0,2004,994000,198800,7.0,4,0.43,2.0,0.43
19248223,1,Williamsburg,0,0,2021,534800,106400,5.0,1,0.09,4.0,0.68
19248776,3,Ridgewood,0,2,2003,1236200,247800,4.0,8,0.64,2.0,0.57
19249880,2,Flatiron District,2,0,2016,973000,194600,7.0,3,0.26,4.0,0.48
19250985,3,Rockaway Beach,2,0,2011,460600,92400,30.0,1,0.11,5.0,0.01
19252642,1,Flatbush,2,0,2005,749000,149800,2.0,49,4.04,4.0,0.48
19257060,2,Harlem,1,2,2013,655200,131600,30.0,2,0.19,2.0,0.41
19258717,1,South Slope,1,2,2022,1325800,264600,60.0,0,0.4166666666666667,5.0,0.01
19259269,3,Woodhaven,2,2,2020,894600,179200,2.0,16,1.24,3.0,0.1
19260926,1,Clinton Hill,1,0,2005,856800,170800,3.0,1,0.09,4.0,0.3
19262583,1,Bay Ridge,1,2,2014,1177400,235200,28.0,7,0.55,3.0,0.28
19263688,1,Bedford-Stuyvesant,0,2,2014,894600,179200,1.0,25,1.93,5.0,0.53
19269211,1,Crown Heights,0,0,2016,459200,92400,2.0,36,2.8,3.0,0.12
19270315,1,Bushwick,0,2,2009,128800,25200,1.0,5,1.0,5.0,0.6
19272525,1,Fort Greene,0,2,2018,162400,32200,4.0,2,0.24,2.0,0.69
19273077,1,Park Slope,0,0,2018,106400,21000,5.0,92,7.26,3.0,0.47
19274734,1,Crown Heights,1,0,2004,1002400,200200,2.0,57,4.62,5.0,0.7
19275286,1,Williamsburg,1,2,2021,778400,155400,28.0,20,1.62,2.0,0.15
19278048,2,Hell's Kitchen,1,2,2019,679000,135800,7.0,5,0.53,4.0,0.02
19280257,3,Richmond Hill,2,0,2021,1386000,277200,2.0,15,1.28,2.0,0.01
19280809,0,City Island,1,0,2015,1117200,224000,2.0,25,2.18,3.0,0.53
19281914,1,Bedford-Stuyvesant,2,0,2003,182000,36400,1.0,27,2.13,4.0,0.62
19282466,3,East Elmhurst,2,0,2006,428400,85400,4.0,15,1.34,2.0,0.44
19288541,1,Crown Heights,1,0,2003,1320200,264600,2.0,3,0.29,2.0,0.0
19291303,2,Murray Hill,1,0,2016,588000,117600,30.0,0,0.16666666666666666,2.0,0.15
19291855,2,Murray Hill,2,0,2022,666400,133000,30.0,2,0.38,4.0,0.34
19293512,3,East Elmhurst,2,0,2008,1331400,266000,1.0,94,7.32,4.0,0.09
19295169,1,Bushwick,0,0,2014,1068200,214200,3.0,20,1.59,4.0,0.15
19296826,0,Unionport,0,0,2007,338800,67200,2.0,68,5.37,4.0,0.32
19297378,0,Concourse,0,2,2016,336000,67200,1.0,29,2.47,5.0,0.01
19297930,1,Bushwick,0,2,2013,700000,140000,4.0,5,0.45,5.0,0.0
19301797,1,East New York,2,2,2008,957600,191800,30.0,2,0.19,2.0,0.06
19305663,0,Concourse,2,2,2020,739200,148400,1.0,0,0.25,3.0,0.51
19306767,3,Bayswater,2,0,2008,302400,60200,1.0,3,0.33,4.0,0.15
19314499,1,Park Slope,1,0,2022,133000,26600,2.0,15,2.02,3.0,0.52
19318366,1,Crown Heights,2,2,2009,1265600,253400,7.0,3,0.29,3.0,0.56
19321679,2,Harlem,2,2,2004,463400,92400,2.0,31,2.59,3.0,0.07
19322784,2,East Harlem,2,0,2022,634200,127400,5.0,45,3.56,4.0,0.59
19324441,1,Bedford-Stuyvesant,0,0,2010,397600,79800,5.0,5,0.39,3.0,0.23
19324993,1,Park Slope,0,2,2010,539000,107800,5.0,1,0.08,4.0,0.48
19333278,2,Hell's Kitchen,0,2,2005,922600,184800,10.0,9,0.8,3.0,0.72
19334382,1,Fort Hamilton,0,0,2014,1187200,238000,2.0,8,0.63,4.0,0.52
19334935,1,Bedford-Stuyvesant,1,0,2008,1061200,212800,30.0,0,0.3333333333333333,4.0,0.46
19336039,1,Brighton Beach,0,2,2003,949200,190400,3.0,16,1.38,2.0,0.52
19337696,3,Arverne,2,0,2003,1393000,278600,2.0,58,4.59,2.0,0.04
19338248,2,Upper East Side,0,0,2009,186200,37800,1.0,37,3.04,2.0,0.04
19339353,3,Richmond Hill,2,0,2010,1222200,245000,2.0,2,0.16,5.0,0.01
19341562,1,Bedford-Stuyvesant,1,0,2018,242200,49000,2.0,26,2.26,4.0,0.14
19343219,1,Greenpoint,0,3,2022,894600,179200,30.0,0,0.25,3.0,0.06
19343771,1,Greenpoint,0,3,2006,382200,77000,30.0,1,0.09,5.0,0.0
19344324,3,Jamaica,1,2,2016,1073800,214200,1.0,5,0.47,3.0,0.23
19345428,3,Long Island City,0,0,2012,204400,40600,2.0,43,3.6,2.0,0.35
19347637,1,Bedford-Stuyvesant,2,0,2010,889000,177800,2.0,23,2.19,2.0,0.26
19351504,2,Upper East Side,2,3,2020,373800,74200,4.0,10,1.15,2.0,0.1
19352056,3,Jamaica,0,0,2014,1307600,261800,2.0,22,1.76,3.0,0.09
19352608,2,Washington Heights,0,2,2011,809200,162400,1.0,20,2.01,3.0,0.14
19354817,2,Hell's Kitchen,1,2,2016,571200,114800,7.0,12,0.95,4.0,0.03
19355370,1,Bedford-Stuyvesant,0,2,2010,1026200,205800,3.0,27,2.26,5.0,0.38
19355922,2,Financial District,1,0,2009,1115800,222600,1.0,36,2.83,5.0,0.12
19358683,2,Financial District,2,0,2019,110600,22400,1.0,15,1.18,3.0,0.61
19360340,2,Financial District,0,0,2008,936600,187600,1.0,7,0.76,2.0,0.14
19361997,3,Forest Hills,2,2,2022,383600,77000,1.0,1,0.11,5.0,0.01
19367520,3,Long Island City,2,2,2021,571200,114800,1.0,23,1.85,4.0,0.28
19368073,1,Park Slope,0,2,2021,410200,82600,31.0,0,0.4166666666666667,5.0,0.07
19369177,2,Midtown,1,0,2019,501200,100800,3.0,5,0.51,3.0,0.37
19370834,1,Cobble Hill,1,2,2008,917000,183400,7.0,57,4.49,4.0,0.22
19373596,1,Bushwick,0,2,2015,1132600,226800,2.0,8,0.74,2.0,0.02
19375252,1,Windsor Terrace,2,0,2011,488600,98000,7.0,1,0.11,5.0,0.54
19375805,3,Sunnyside,2,2,2014,113400,22400,30.0,2,0.18,2.0,0.31
19380223,3,Rego Park,0,3,2021,1006600,201600,3.0,8,0.71,3.0,0.56
19385746,2,East Harlem,2,2,2016,92400,18200,1.0,49,3.89,5.0,0.7
19389612,4,Port Richmond,0,2,2008,1031800,205800,1.0,40,3.21,5.0,0.01
19390717,1,Crown Heights,2,2,2010,1125600,225400,2.0,18,1.44,2.0,0.34
19392374,1,Crown Heights,1,0,2021,548800,109200,3.0,30,2.56,5.0,0.69
19393478,2,Washington Heights,2,2,2021,1192800,238000,2.0,5,0.44,3.0,0.41
19395135,2,Inwood,1,2,2014,1052800,210000,2.0,17,1.54,3.0,0.33
19396792,1,Greenpoint,1,3,2007,812000,162400,30.0,0,0.3333333333333333,4.0,0.15
19400106,1,Prospect Heights,0,0,2020,1113000,222600,3.0,33,2.82,5.0,0.1
19402867,1,Bedford-Stuyvesant,0,0,2017,917000,183400,1.0,30,2.5,4.0,0.52
